,Mean,2.5q,97.5q
t_subj.24,0.364185203897733,0.3557818554143981,0.3743235891704786
t_subj.25,0.36441047861974035,0.3583334727510741,0.3786270474826699
t_subj.26,0.3744705159758899,0.3649095775802587,0.3819958167202499
t_subj.27,0.38563213010930214,0.36913618886308774,0.39233264470605184
t_subj.28,0.34544871498220914,0.3335718303933054,0.35703366363338007
t_subj.29,0.31652361793771183,0.30560742783314415,0.3250985559028659
t_subj.30,0.31328674908622905,0.3026774396853747,0.32081049022471136
t_subj.31,0.35166129721206835,0.33774574081394726,0.3579568785907131
sv,0.06221560501174147,0.0026256093022484343,0.17127166500665314
sz,0.07096876325871736,0.0029637324615736033,0.19031987248787302
st,0.2474472347341206,0.2418699141156838,0.2525860449540872
z(friend),0.7329071517250352,0.7262318300130702,0.7417804995459802
z(self),0.30962320759929274,0.3040453243013964,0.3149990656492453
z_std,0.010566575746313183,0.00035701593242810865,0.03581919248601616
z_subj(friend).0,0.7326861414003629,0.722935126206619,0.7425742319749343
z_subj(friend).1,0.7328952904036428,0.7239212369457336,0.742946043404875
z_subj(friend).2,0.7330936930676891,0.7239822862191211,0.7429934700164282
z_subj(friend).3,0.7329078832775121,0.7237957142660042,0.7431749334580492
z_subj(friend).4,0.732943015527517,0.724332587586944,0.7426946309120196
z_subj(friend).5,0.7329418396153267,0.7231822774944712,0.7426636718151706
z_subj(friend).6,0.7329328269332473,0.7237585362398756,0.7425368539118028
z_subj(friend).7,0.7326999559120112,0.7225405931301364,0.741969705924587
z_subj(friend).8,0.7325265488470958,0.7228156563425165,0.7421172584857376
z_subj(friend).9,0.7329620806384162,0.7233877227587294,0.7425770827226961
z_subj(friend).10,0.7327971677061323,0.723321279563046,0.7425406955321565
z_subj(friend).11,0.7330084742943347,0.7238336125871248,0.7429304840921387
z_subj(friend).12,0.7330341979823126,0.7240120867851805,0.7423917691987841
z_subj(friend).13,0.7331016870247393,0.7243873724088444,0.7431632792214731
z_subj(friend).14,0.7329412311543956,0.7236018335551135,0.7428604263960281
z_subj(friend).15,0.7324847370784943,0.7222065878703042,0.7419762774015458
z_subj(friend).16,0.7329034209348185,0.723926419545121,0.742501195946416
z_subj(friend).17,0.7330202753181663,0.7242528172307325,0.7429007026080833
z_subj(friend).18,0.7329596512796159,0.7244744034525603,0.7426984220615739
z_subj(friend).19,0.7327045341974326,0.7227433675716264,0.7421311948315117
z_subj(friend).20,0.7322074035724033,0.7216037925651331,0.7409728457191511
z_subj(friend).21,0.7329322402891324,0.7234340667490706,0.7429126201744839
z_subj(friend).22,0.7330318800102992,0.7242552409541995,0.7428629704068037
z_subj(friend).23,0.7326414886242829,0.7226948488322358,0.7423106808020964
z_subj(friend).24,0.7329683593577806,0.724356662615829,0.7426445177456958
z_subj(friend).25,0.7333248269219741,0.7245317206212029,0.7439490585445212
z_subj(friend).26,0.7329122861150468,0.7240246878661942,0.7426567893088193
z_subj(friend).27,0.7332566948455367,0.7242235440731446,0.7430508042497084
z_subj(friend).28,0.7329334560385885,0.7239254211244033,0.7422617281563685
z_subj(friend).29,0.7327800308431262,0.7237833806181694,0.742517203468754
z_subj(friend).30,0.7330244853292225,0.7238456984837149,0.7426834628288067
z_subj(friend).31,0.7328764963108592,0.7226990714523598,0.7423671033824595
z_subj(self).0,0.31030721614749135,0.3027482949348222,0.3188084964042693
z_subj(self).1,0.3094343911126371,0.2993559150583754,0.31643108447465607
z_subj(self).2,0.3095954592297953,0.3004800125846096,0.31727249723783957
z_subj(self).3,0.30949283170837755,0.30018794761785156,0.3169371307302404
z_subj(self).4,0.310051040049611,0.3022435233866057,0.3175889945284712
z_subj(self).5,0.30984040809701,0.30161919455480657,0.3177071867559232
z_subj(self).6,0.3100158646127403,0.30218758208864016,0.31775389446676133
z_subj(self).7,0.3093570582365175,0.29963568641070376,0.31717371213702206
z_subj(self).8,0.3097122100910468,0.30080499640847197,0.31748070454542426
z_subj(self).9,0.3095646997714054,0.3006777749663709,0.31701695839408783
z_subj(self).10,0.30982175338617285,0.3019411817432657,0.31806328410288404
z_subj(self).11,0.30985557159157395,0.3015196937303987,0.3179814399484301
z_subj(self).12,0.30877256008616566,0.2984856718643547,0.31586187819751566
z_subj(self).13,0.3093018712350483,0.2998367442843892,0.31714474546674654
z_subj(self).14,0.3097330829219706,0.30096570558908625,0.317514512769086
z_subj(self).15,0.30995157045523325,0.30213428746477883,0.3178593831425369
z_subj(self).16,0.30926543943514684,0.29944934133041623,0.3167586079537203
z_subj(self).17,0.30964905225304024,0.3005746516233826,0.31746124211375853
z_subj(self).18,0.30941245515317206,0.2996886550133237,0.31716462628115144
z_subj(self).19,0.30934435134425575,0.30004745512186864,0.3163308456640729
z_subj(self).20,0.30981182234395166,0.300804821759037,0.3177393942487993
z_subj(self).21,0.3094728241050396,0.2998882721025685,0.31700739555680946
z_subj(self).22,0.30953933767024905,0.2998632319771091,0.3169835026012877
z_subj(self).23,0.30966327607181127,0.30070744930521914,0.31740509681490026
z_subj(self).24,0.30903383410183044,0.29899313567797986,0.3162296198581454
z_subj(self).25,0.3098719277819026,0.301737498112131,0.3182734016045014
z_subj(self).26,0.30992587227682417,0.3020877873698214,0.31776221338530525
z_subj(self).27,0.3098584318023955,0.3010677306025823,0.31775537456664854
z_subj(self).28,0.3091963480791554,0.29854293607643007,0.31636030719039604
z_subj(self).29,0.3098705400873766,0.3019213294398575,0.31752658928033023
z_subj(self).30,0.3093335528676946,0.29912308087799444,0.3169468619678138
z_subj(self).31,0.3098545173457606,0.30167565013398345,0.3175825494057785
