,Mean,2.5q,97.5q
a_subj(self).27,0.8141127155636955,0.7698239304276898,0.8468318734383717
a_subj(self).28,0.8273701677574615,0.7910993529041696,0.8612103217859561
a_subj(self).29,0.8222524675521264,0.7832402750085264,0.857031157495342
a_subj(self).30,0.8400912373017022,0.807354103517957,0.8803057460942818
a_subj(self).31,0.8258431249834607,0.7901782591827866,0.8594049937864983
t,0.3661416510832688,0.3580685298999335,0.37439969076070406
t_std,0.020115256053887982,0.015289186963424437,0.026383796709889842
t_subj.0,0.3800956792407575,0.3649906505746401,0.3893241194973527
t_subj.1,0.40213955144369856,0.3891684207686575,0.4137222971452171
t_subj.2,0.37633462008021273,0.36853381935183904,0.38840181649690303
t_subj.3,0.3743507389979112,0.36540520852939784,0.38560996716234935
t_subj.4,0.3590535138279351,0.3441330170803176,0.37316183569260725
t_subj.5,0.3374567643418945,0.3283126440556802,0.34683766885784884
t_subj.6,0.3802553511997289,0.3657952828162764,0.3887187604442904
t_subj.7,0.35476380482075853,0.34467581154204385,0.3649790700034101
t_subj.8,0.3464046181722557,0.3316500916670384,0.3585761365462348
t_subj.9,0.35861392945845255,0.34876607274811444,0.37727568560941793
t_subj.10,0.3802593587208668,0.3687030580431286,0.3936301762117123
t_subj.11,0.3590020982815032,0.34897548237118003,0.3674649925341805
t_subj.12,0.35648534816433847,0.3474504725240188,0.3640781633112398
t_subj.13,0.37557306533193646,0.36200344732074274,0.38555008522278034
t_subj.14,0.4035479297322433,0.3950042307678142,0.41280439328795754
t_subj.15,0.35077739367216987,0.3386006996538615,0.36034826981191614
t_subj.16,0.3419170414680436,0.33302335380147174,0.35231952009596995
t_subj.17,0.35776154755532236,0.34555339051319284,0.36795646946724797
t_subj.18,0.34552457947274456,0.3347796116749105,0.3534145114149384
t_subj.19,0.37046772236457226,0.3570089807720856,0.3820906896964716
t_subj.20,0.37359324695039986,0.3582307287911155,0.3864406899272443
t_subj.21,0.38721317807397265,0.3747224295407411,0.3942914139755149
t_subj.22,0.35026812772440147,0.3427135245387268,0.3565326863293433
t_subj.23,0.3714707351163177,0.3582226479229615,0.38459191906256257
t_subj.24,0.36750387388760847,0.35675380647641775,0.377518891923659
t_subj.25,0.39573711677969237,0.38518715790380414,0.4068381788509867
t_subj.26,0.33821283811933933,0.32658833081182537,0.34879455012211363
t_subj.27,0.37501299275837796,0.36313388280259884,0.38753889667195685
t_subj.28,0.3630024358496288,0.351348571699561,0.3693792316858412
t_subj.29,0.3334862422857583,0.3257753103424274,0.341552301493335
t_subj.30,0.35879548190663835,0.347440346828673,0.36818626716964453
t_subj.31,0.3892392086624088,0.3792730942143069,0.3973968341667785
sv,0.05808164849679614,0.0022182569840151012,0.1692718336343093
sz,0.048143196009152366,0.00225832059927389,0.13297066426356546
st,0.2661384959983512,0.2587984096918488,0.2732112935612533
z(friend),0.6652594981142578,0.6569282007775937,0.674139359428008
z(self),0.30938793629466504,0.30073230951566965,0.3161793882277321
z_std,0.018265633298194937,0.002105772922435152,0.045648251151175406
z_subj(friend).0,0.6652705815394248,0.6530452470510336,0.6776451548959502
z_subj(friend).1,0.6650696180282432,0.6522617388396351,0.6776753816921813
z_subj(friend).2,0.6648587580191669,0.6526319035089178,0.677027836355623
z_subj(friend).3,0.6654971258953056,0.6534578689537922,0.6786270996634386
z_subj(friend).4,0.6648363883694683,0.6522133116844087,0.6771170611121947
z_subj(friend).5,0.6647567649498829,0.652782290486792,0.6768365950272882
z_subj(friend).6,0.6657135398532982,0.6537444792995514,0.6782108403787411
z_subj(friend).7,0.6646575365648552,0.652206863048642,0.6772670081721907
z_subj(friend).8,0.6656606139215605,0.6538126600279521,0.6791549495518315
z_subj(friend).9,0.6653787231927254,0.6535437805888965,0.6785710425064323
z_subj(friend).10,0.6646495514976482,0.6513369539062177,0.6777258131310195
z_subj(friend).11,0.6657430802261168,0.6541285752821767,0.6794475205148542
z_subj(friend).12,0.6653734279809144,0.6535202225048133,0.6779956091091702
z_subj(friend).13,0.6658359322333537,0.6542208104193247,0.6791444812162022
z_subj(friend).14,0.6654797901449258,0.6533470902031823,0.6784914313790822
z_subj(friend).15,0.664433165488914,0.651247485773004,0.6767789029327224
z_subj(friend).16,0.6647713483015153,0.6517883488330971,0.6772412815546651
z_subj(friend).17,0.6662500033906643,0.6548811430252824,0.6802891554346278
z_subj(friend).18,0.6640319699824794,0.6513295325583704,0.6762665660050922
z_subj(friend).19,0.6656792246922911,0.6536993469219746,0.6794662506984342
z_subj(friend).20,0.6656733879820554,0.6541966447907435,0.6787182568864885
z_subj(friend).21,0.6653436637377145,0.653007679999845,0.6781758277404735
z_subj(friend).22,0.6650503645624428,0.6530206933810312,0.6776571697417715
z_subj(friend).23,0.6648721215463318,0.6521304075622072,0.6775517874800568
z_subj(friend).24,0.665584496030321,0.6538934248482168,0.6791769291235003
z_subj(friend).25,0.6651948713252411,0.6533811807062594,0.6781972179139538
z_subj(friend).26,0.6654649075717242,0.6541488322653682,0.678527879880491
z_subj(friend).27,0.6660878980506774,0.6545453479664727,0.6798137575161884
z_subj(friend).28,0.6653253293866642,0.6534278127434106,0.6778121427657994
z_subj(friend).29,0.6648556227150628,0.6524047853752728,0.6768642140317073
z_subj(friend).30,0.6651168857371027,0.6531746847750057,0.6777395639787459
z_subj(friend).31,0.6660858631414635,0.6545004975696248,0.6806512968360783
z_subj(self).0,0.31002290305068564,0.29808712177343927,0.32169156000546517
z_subj(self).1,0.3099112347080766,0.2983052351305819,0.32136293157738116
z_subj(self).2,0.3092402030900156,0.29638301468530776,0.32030783463161117
z_subj(self).3,0.3095167338965035,0.2971323408658396,0.32027950784823905
z_subj(self).4,0.30894779915488124,0.2961324697114986,0.3196291562780344
z_subj(self).5,0.30908874403051556,0.2963626225811154,0.3200760920839906
z_subj(self).6,0.3106598809762232,0.2990588623934526,0.32285077109696025
z_subj(self).7,0.3093916543104221,0.29630039939633795,0.3196315998537784
z_subj(self).8,0.3097142543903094,0.2977274786088097,0.3205281027560711
z_subj(self).9,0.308386849604876,0.29469051998669893,0.318258863107465
z_subj(self).10,0.30948400330911974,0.29683286963729977,0.3204577134207076
z_subj(self).11,0.3102831302058681,0.29888351113112605,0.3214731884651202
z_subj(self).12,0.30839205012576376,0.2962699999858962,0.3181867744308487
z_subj(self).13,0.3110776238061272,0.29978802371516455,0.3228803843025031
z_subj(self).14,0.3094665560931301,0.2977350163618445,0.3204818833282496
z_subj(self).15,0.30888423614412336,0.29605293533666777,0.3199360597374469
z_subj(self).16,0.3094236927159273,0.2975103985793363,0.32064549867610764
z_subj(self).17,0.30835351510806575,0.2952923125244493,0.3186651342136907
z_subj(self).18,0.3081434503261883,0.29426777086941713,0.31849432737064437
z_subj(self).19,0.30934536014899694,0.2969179121850439,0.31996176742487253
z_subj(self).20,0.3096347148762282,0.29719367307763844,0.32112302201430204
z_subj(self).21,0.3096063179211798,0.2979202619463241,0.3207009436811664
z_subj(self).22,0.3102135614033451,0.29786766896063976,0.32214568068602195
z_subj(self).23,0.3095382123842727,0.29712097657071623,0.3205866524176772
z_subj(self).24,0.308620240756401,0.2955743279680041,0.3189909048082365
z_subj(self).25,0.3107742405897972,0.2986952955520749,0.32357572185762595
z_subj(self).26,0.3102658473039676,0.29810797557122204,0.32204775178842043
z_subj(self).27,0.3087794073417574,0.2956618125538241,0.3189761453725023
z_subj(self).28,0.30822143533172863,0.2950253721006954,0.31804722868362906
z_subj(self).29,0.30811129929845044,0.29396304557901926,0.31787119363459476
z_subj(self).30,0.30973872640337496,0.2981060985285087,0.32110655482774714
z_subj(self).31,0.3100173567510987,0.29874694927359396,0.3204656026727127
