,Mean,2.5q,97.5q
a_subj(none).8,1.1698677798975807,1.081832012601375,1.27527310064781
a_subj(none).9,1.132167419748946,1.0421398226585037,1.229070536047573
a_subj(none).10,1.1604385072499108,1.0714488435041354,1.2547777308417316
a_subj(none).11,1.1545069323121395,1.066442209420107,1.2521733352148676
a_subj(none).12,1.1022979587656323,1.0138051036744284,1.195123325309594
a_subj(none).13,1.154271374726664,1.0641835110070408,1.2545321554551476
a_subj(none).14,1.0933961403604846,1.0048834087059046,1.186017257439662
a_subj(none).15,1.1794237835086792,1.087699027633399,1.2827382656449013
a_subj(none).16,1.118777020118462,1.0335491945770428,1.2114243863752494
a_subj(none).17,1.1600032565859162,1.0700337644130677,1.2627096435564007
a_subj(none).18,1.0725563645040102,0.9847020621590172,1.1614856287438826
a_subj(none).19,1.1988442915637834,1.1075782120533995,1.3026789817175697
a_subj(none).20,1.121802299253534,1.0349146990510207,1.215815334151134
a_subj(none).21,1.1176048407170662,1.0316498984389995,1.2105521779710005
a_subj(none).22,1.174824804575949,1.0874757307399987,1.276175346047063
a_subj(none).23,1.049477217452794,0.9572612281367727,1.143026704846343
a_subj(none).24,1.1266429326639034,1.0390881990329464,1.2188201713283189
a_subj(none).25,1.0883866782536302,1.001045790881686,1.1791207060739315
a_subj(none).26,1.1048393433316626,1.0151492194491292,1.1974598763859454
a_subj(none).27,1.1530568473703542,1.0646856890638305,1.2491632897094065
a_subj(none).28,1.142616622658836,1.0534082692278728,1.2381035320257
a_subj(none).33,1.1500577203658076,1.0625457315273301,1.2462667195787787
a_subj(none).44,1.1444995533597666,1.0571226366483704,1.2405610350624143
a_subj(none).55,1.1195342164502327,1.0313297430582073,1.2152298696342985
a_subj(none).66,1.162376808167285,1.075944150591948,1.2587231886632444
a_subj(none).68,1.1318507229894643,1.0446384614719877,1.226612627847898
a_subj(none).69,1.059031916947584,0.9700641847409064,1.146961548040203
v(equal_friend),-2.734846716635772,-2.961481021177221,-2.546442364889694
v(equal_self),2.2406113039003763,2.0479022879249587,2.4371650310836093
v(none_friend),-2.981470865915452,-3.2413748127682576,-2.746003774401676
v(none_self),2.60011757225346,2.3828335654782173,2.8570222655892477
v_std,0.0518487127726629,0.004240627493974978,0.12857819358871078
v_subj(equal_friend).29,-2.737667510907251,-3.002617517122765,-2.510910503474988
v_subj(equal_friend).30,-2.7292957795836177,-2.9866429447914244,-2.503257197447023
v_subj(equal_friend).31,-2.7318707542310574,-2.9915249768876375,-2.503317236808567
v_subj(equal_friend).32,-2.749707691068437,-3.022120091404712,-2.528304631320214
v_subj(equal_friend).34,-2.738903196447703,-3.0067219968006214,-2.51144147032131
v_subj(equal_friend).35,-2.7462403293814788,-3.0147799996275717,-2.5256262407327794
v_subj(equal_friend).36,-2.739781438199035,-3.004032411556121,-2.514083451724892
v_subj(equal_friend).37,-2.7294096268363672,-2.9900611383984366,-2.5030080481965067
v_subj(equal_friend).38,-2.733465135362051,-2.9913150219211904,-2.5135101552240924
v_subj(equal_friend).39,-2.7386071702384953,-3.006726194409225,-2.5147779927864136
v_subj(equal_friend).40,-2.7524083473456544,-3.021722514736732,-2.528708643666256
v_subj(equal_friend).41,-2.736566410204545,-2.9976367895787646,-2.513151325269182
v_subj(equal_friend).42,-2.7291407815830855,-2.997491909646472,-2.5012520166920167
v_subj(equal_friend).43,-2.7324743159100726,-2.986932589425902,-2.5024593819287655
v_subj(equal_friend).45,-2.737448865804286,-3.000663565451711,-2.5134826767282883
v_subj(equal_friend).46,-2.7241849153512265,-2.9736594778181233,-2.496873000216605
v_subj(equal_friend).47,-2.7227939112702444,-2.971458285574057,-2.4943610334756405
v_subj(equal_friend).48,-2.731441418805354,-2.984806317863297,-2.505749677026738
v_subj(equal_friend).49,-2.7272693910637282,-2.9858540850266277,-2.500689953480413
v_subj(equal_friend).50,-2.7389427326394893,-2.9991151009477175,-2.5165593542996083
v_subj(equal_friend).51,-2.7129751588544857,-2.9632022036879886,-2.4762026435598563
v_subj(equal_friend).52,-2.7311278807931147,-2.9883204293449834,-2.508467351062635
v_subj(equal_friend).53,-2.7245816175672055,-2.98040033315121,-2.493669466189071
v_subj(equal_friend).54,-2.7198669268544715,-2.9788631574999824,-2.4852917647552815
v_subj(equal_friend).56,-2.746922558251509,-3.013430221777919,-2.5243380290055977
v_subj(equal_friend).57,-2.747537216756538,-3.0199303547278458,-2.5241986033638204
v_subj(equal_friend).58,-2.740191847626636,-3.0106300105141877,-2.5115245551795846
v_subj(equal_friend).59,-2.7317148359664265,-2.9961293653966266,-2.507815900261321
v_subj(equal_friend).60,-2.7392910575131273,-3.003971553587179,-2.5188944787332073
v_subj(equal_friend).61,-2.748016801831848,-3.016242435916091,-2.5231872310771872
v_subj(equal_friend).62,-2.745154889885875,-3.0120426997414977,-2.523700627309858
v_subj(equal_friend).63,-2.7321136981204157,-2.9916889396236614,-2.5062835729086874
v_subj(equal_friend).64,-2.7393337369322834,-3.0043015659952106,-2.5180688614866233
v_subj(equal_friend).65,-2.730674728121252,-2.9924663291299245,-2.507133710552776
v_subj(equal_friend).67,-2.732160884051639,-2.9909927175623165,-2.506388631415333
v_subj(equal_self).29,2.233986953969257,2.0124406789698526,2.4560129000768387
v_subj(equal_self).30,2.2552381488608284,2.033507589608563,2.492286208344673
v_subj(equal_self).31,2.24206233203172,2.020889848496915,2.4681587759220793
v_subj(equal_self).32,2.256982449022149,2.0352513261326113,2.4938297479812497
v_subj(equal_self).34,2.2432680320659637,2.0222260779848655,2.46930585689152
v_subj(equal_self).35,2.2573881166598144,2.0307342443032415,2.494971608014575
v_subj(equal_self).36,2.238989975763796,2.0164518455954017,2.461395129161691
v_subj(equal_self).37,2.2509711380496547,2.029791899006066,2.483316688694638
v_subj(equal_self).38,2.254253631480784,2.0295043639165575,2.488967075107065
v_subj(equal_self).39,2.231947609157424,2.008635682560436,2.4539435910758662
v_subj(equal_self).40,2.260839497893633,2.034723319693406,2.5002035738934754
v_subj(equal_self).41,2.23231928519415,2.00785941742305,2.45105893334298
v_subj(equal_self).42,2.235812567657722,2.0134051803454365,2.4658035853778095
v_subj(equal_self).43,2.2294260084893134,2.0082843489478175,2.451362320451996
v_subj(equal_self).45,2.2281335075902415,2.004667057413704,2.4501717812287076
v_subj(equal_self).46,2.2553975277464176,2.034659017578161,2.4919145534193237
v_subj(equal_self).47,2.2231284892001346,1.9932840367493283,2.448226764888167
v_subj(equal_self).48,2.2418370395521956,2.0195282517319244,2.4686412276752465
v_subj(equal_self).49,2.2482487844894408,2.024190157485801,2.4789667992182647
v_subj(equal_self).50,2.236304459521029,2.0140316324511867,2.46668845514574
v_subj(equal_self).51,2.2524130288936166,2.0295945661846373,2.489091956223177
v_subj(equal_self).52,2.2405293555522725,2.0196967309119307,2.465411586612154
v_subj(equal_self).53,2.2499516462052234,2.0265927952666773,2.4899051813272144
v_subj(equal_self).54,2.250967028854418,2.031344991749652,2.486237030796743
v_subj(equal_self).56,2.2191639277366404,1.9961072244066778,2.4368327498111846
v_subj(equal_self).57,2.2419529719919282,2.024006052494117,2.4716667625933755
v_subj(equal_self).58,2.245774250202468,2.0237759570435436,2.4723125082269672
v_subj(equal_self).59,2.241153622807859,2.021997052707156,2.4670647448653518
v_subj(equal_self).60,2.2489556749675814,2.0295334774025857,2.483825836006059
v_subj(equal_self).61,2.228142051405697,1.9979761275099654,2.4515348014944665
v_subj(equal_self).62,2.2118632934476676,1.9803944611698845,2.4306802673767325
v_subj(equal_self).63,2.2386661889416137,2.0181042552583186,2.4661922348666696
v_subj(equal_self).64,2.2315765267165397,2.011637665153714,2.4546571415851877
v_subj(equal_self).65,2.229326058703561,2.0075094611611597,2.45042378884539
v_subj(equal_self).67,2.2310220156567215,2.0032667464960996,2.4493970597784793
v_subj(none_friend).0,-2.994227119470028,-3.3142585319017552,-2.7346473635729898
v_subj(none_friend).1,-2.9913221432158403,-3.305803531862037,-2.7323621194878394
v_subj(none_friend).2,-2.979866109520365,-3.29379058943623,-2.7194624960185543
v_subj(none_friend).3,-2.9828123012140124,-3.292761142761714,-2.7289214806578337
v_subj(none_friend).4,-2.9800695547151723,-3.287120065326829,-2.722777616858836
v_subj(none_friend).5,-2.9955852299806986,-3.3230055603654574,-2.7361069496321666
v_subj(none_friend).6,-2.9626464514537383,-3.2492628808652553,-2.709834139527949
v_subj(none_friend).7,-2.9644275752666074,-3.2560800956036298,-2.7158784176513304
v_subj(none_friend).8,-2.9733929761538,-3.2689973398282537,-2.720614896698464
v_subj(none_friend).9,-2.9873875664067358,-3.2961074113220312,-2.726323566721863
v_subj(none_friend).10,-2.956981718030797,-3.248372920749025,-2.7037801383483737
v_subj(none_friend).11,-2.967250347016639,-3.2658013051398367,-2.7159371300061736
v_subj(none_friend).12,-2.990376775936883,-3.3027497898095373,-2.732774670026406
v_subj(none_friend).13,-2.976793508054627,-3.2821336157393994,-2.724145394301699
v_subj(none_friend).14,-2.9978404069406803,-3.3246378562914876,-2.737052400797998
v_subj(none_friend).15,-2.9994868945224265,-3.322786248999913,-2.7390117502207123
v_subj(none_friend).16,-2.9849300095575764,-3.296482366381791,-2.7272462961404145
v_subj(none_friend).17,-2.9912089683178924,-3.303790566490743,-2.734516207068987
v_subj(none_friend).18,-2.9716254085877245,-3.268439641167914,-2.7193699593600154
v_subj(none_friend).19,-2.96844738717328,-3.26725562021466,-2.7191784973383215
v_subj(none_friend).20,-2.977839534079645,-3.2850639174891114,-2.7282433909354493
v_subj(none_friend).21,-2.965590175722776,-3.260067285248504,-2.711614930065027
v_subj(none_friend).22,-2.9729205737597058,-3.2750426523609706,-2.71555311911183
v_subj(none_friend).23,-3.0087379079126393,-3.3523988671181155,-2.7422731105564515
v_subj(none_friend).24,-3.008464877347124,-3.3507889111630353,-2.741084638439847
v_subj(none_friend).25,-2.990970927804095,-3.302266637316037,-2.7371958115217847
v_subj(none_friend).26,-2.989595227123287,-3.302681438703231,-2.729161108543274
v_subj(none_friend).27,-2.961813896485387,-3.2570440918177903,-2.7107423000238158
v_subj(none_friend).28,-2.980502257194604,-3.2870446671750306,-2.7259896452602264
v_subj(none_friend).33,-2.973551268957062,-3.2725926087114727,-2.722271017487406
v_subj(none_friend).44,-2.9820671093323634,-3.2931733895545605,-2.729268380110451
v_subj(none_friend).55,-2.9922181715561194,-3.319005915586603,-2.7342495323199416
v_subj(none_friend).66,-2.971026669302737,-3.2711374288841064,-2.7190556598627023
v_subj(none_friend).68,-2.9830192229342387,-3.289071545630163,-2.72843748806727
v_subj(none_friend).69,-2.976191470122454,-3.2841331588640714,-2.724755912006213
v_subj(none_self).0,2.6173606426429648,2.3666435320409804,2.9204711949400948
v_subj(none_self).1,2.597320827024343,2.350537946035199,2.894481628132322
v_subj(none_self).2,2.612948861444795,2.3657619963801206,2.913567151477858
v_subj(none_self).3,2.5898781770382757,2.340614005670738,2.8745128752049958
v_subj(none_self).4,2.5971696414329095,2.3523849911757817,2.8879364632933306
v_subj(none_self).5,2.5925134546055,2.3440837358108375,2.8799579162065334
v_subj(none_self).6,2.6120421772806046,2.3662243503493277,2.9075235898642924
v_subj(none_self).7,2.6188875656341186,2.376116858825972,2.917176111169699
v_subj(none_self).8,2.6088458330722997,2.3627607666928747,2.90453007355764
v_subj(none_self).9,2.60333702170395,2.359308312363326,2.901719226612984
v_subj(none_self).10,2.6043117694832465,2.3571800735489448,2.8962888152740858
v_subj(none_self).11,2.6166675989453183,2.3705585537999867,2.9215673489765814
v_subj(none_self).12,2.6048441938882223,2.361145693165115,2.9008324324510877
v_subj(none_self).13,2.577919094237262,2.324747503964338,2.8636398743287477
v_subj(none_self).14,2.605028191303662,2.3540723460250526,2.8993115285700792
v_subj(none_self).15,2.604474297486954,2.3585810566315497,2.898503777897507
v_subj(none_self).16,2.5845492927614937,2.3351511534195026,2.8679337985257396
v_subj(none_self).17,2.607610375432385,2.3646552010480266,2.90326932883859
v_subj(none_self).18,2.600684699334216,2.35470039587085,2.891225830941419
v_subj(none_self).19,2.5915885713589417,2.350069341152942,2.8752392752217437
v_subj(none_self).20,2.590331739251341,2.339051948882757,2.875342431713634
v_subj(none_self).21,2.5987284164190507,2.3493393800549596,2.891518037014956
v_subj(none_self).22,2.600073724911742,2.355317373742828,2.8958531758395956
v_subj(none_self).23,2.6164110710398054,2.372864573684382,2.9205297248033655
v_subj(none_self).24,2.5839927453466744,2.336549847486562,2.859809788928926
v_subj(none_self).25,2.591007339231887,2.3378155470478905,2.8821647040591767
v_subj(none_self).26,2.612117591854801,2.369160075543126,2.911109972508749
v_subj(none_self).27,2.6090638277934914,2.365379804604395,2.9013990604568933
v_subj(none_self).28,2.5984726163953455,2.348918630053704,2.890438112276094
v_subj(none_self).33,2.592042989935099,2.3421037227222214,2.8798109335643844
v_subj(none_self).44,2.5971153535647566,2.3538144761189557,2.884339586123337
v_subj(none_self).55,2.6127763026971396,2.3673937360323714,2.9074282293822877
v_subj(none_self).66,2.5768944646634186,2.320669158353875,2.8645591032948183
v_subj(none_self).68,2.5785693671223817,2.32285206166541,2.8652069643377094
v_subj(none_self).69,2.598145686304317,2.3497030010000004,2.891670844713825
t,0.3295337494557361,0.3198035134346114,0.3394721158221939
t_std,0.029688220536515177,0.024642564041330944,0.03597916113882128
t_subj.0,0.33040436894492586,0.31337025118546263,0.3472180574579917
t_subj.1,0.28881391873330836,0.27160330164019125,0.30459424176319805
t_subj.2,0.3008492726050813,0.28384805276686875,0.31528908878218126
t_subj.3,0.3342233810756582,0.31831039586515714,0.34921654342662517
t_subj.4,0.2921846671836032,0.2747863900749159,0.30773545376682865
t_subj.5,0.3175072653176221,0.3003981768233965,0.332662911315633
t_subj.6,0.30987085062443026,0.2930990051207256,0.32602867567893423
t_subj.7,0.33035455019768034,0.311044728374152,0.348786540427801
t_subj.8,0.31700572754260076,0.29862008833208187,0.3331741870559587
t_subj.9,0.3165645662584471,0.29896741083354206,0.333407153227595
t_subj.10,0.30726774706655763,0.2912602563333613,0.32312093568984795
t_subj.11,0.26797103025517965,0.25179863634730504,0.2828230554397492
t_subj.12,0.29977247331358003,0.28332159489056485,0.3142620294194485
t_subj.13,0.33626429512264533,0.31685562880728646,0.3543582944785777
t_subj.14,0.32114774572362625,0.30399228273468315,0.3380623940189147
t_subj.15,0.2902997666542176,0.27301553111027843,0.3059702765312933
t_subj.16,0.33702445261653824,0.32042008297190483,0.35360978053515707
t_subj.17,0.3165484458634721,0.297669231722477,0.3333379016595227
t_subj.18,0.3079461081332365,0.2898572145544828,0.3228235492709916
t_subj.19,0.3171059196055206,0.299517867581424,0.3344385324643747
t_subj.20,0.32110720495645884,0.30274074699250586,0.33739723823623824
t_subj.21,0.25803003386286333,0.24178435216446884,0.27328961218307507
t_subj.22,0.33081972798703213,0.3125949606972698,0.34844079757393204
t_subj.23,0.32550836951417383,0.3072867634505443,0.3422997546103171
t_subj.24,0.3073480010508865,0.2898531025975496,0.3253130472984148
t_subj.25,0.313090426203296,0.29620536264279723,0.3281538631065153
t_subj.26,0.28050077080729585,0.2648061208406598,0.29649459312755255
t_subj.27,0.32422510619976597,0.30680273813427356,0.3414607096415516
t_subj.28,0.3132316998954478,0.2957612356872973,0.32919315676446426
t_subj.29,0.3793145551738211,0.3592988184166528,0.39848049914426986
t_subj.30,0.37430401269828556,0.3561469876895878,0.39156272003891374
t_subj.31,0.35966734886344215,0.3419705990988419,0.37577043180398406
t_subj.32,0.35850141886412623,0.3399243493347023,0.37588124567129505
t_subj.33,0.30704128990032,0.28902209248027994,0.322810729433757
t_subj.34,0.34215737216995107,0.3256893925257586,0.35869547996389717
t_subj.35,0.387395032210175,0.37011401628004736,0.403170779241349
t_subj.36,0.34509412429292413,0.3295422419592019,0.3593777988657084
t_subj.37,0.3667794907273436,0.34744233560824717,0.3835783682686397
t_subj.38,0.3429836382892272,0.3233284785826254,0.36018845740013766
t_subj.39,0.3330554697704523,0.31583762426766904,0.34957888226242007
t_subj.40,0.3170302221952481,0.2968301836341046,0.3355471596922174
t_subj.41,0.3412416981439936,0.3247506968895711,0.35640931140107307
t_subj.42,0.36720693715251074,0.3477987472389795,0.38450355216574467
t_subj.43,0.3284500115697709,0.3113089812537019,0.34377753751673223
t_subj.44,0.3155422200443446,0.29663194802361054,0.33271198912328254
t_subj.45,0.3401627385556288,0.32070091123786604,0.3581223566265854
t_subj.46,0.33231186186190975,0.3133654039938508,0.34865143108970575
t_subj.47,0.3516037258376316,0.3334836005723558,0.36763894154624494
t_subj.48,0.3548286071399082,0.33671066725889737,0.37106595768197914
t_subj.49,0.3323375630112854,0.3133117815245912,0.3494112079848746
t_subj.50,0.37065412144917154,0.3520659355888259,0.38768169654206186
t_subj.51,0.3165344225397652,0.29825258678339206,0.3336308212718325
t_subj.52,0.32580533901326536,0.30879628267759274,0.34113319794860036
t_subj.53,0.35056085767308237,0.33173380663248325,0.36756100611081954
t_subj.54,0.3775407645195957,0.3587961777979186,0.3942473859585681
t_subj.55,0.3197349198739569,0.30279380791139454,0.33546479390533535
t_subj.56,0.3775506683958564,0.35752920034560637,0.3963225140063851
t_subj.57,0.3474528982914415,0.3280028242016506,0.36448140781711086
t_subj.58,0.33952514527571453,0.32085999509216534,0.3580178132504829
t_subj.59,0.34009798818213066,0.32383776401966397,0.3554011507749082
t_subj.60,0.3122833503400586,0.29274058782477286,0.3307466501516215
t_subj.61,0.34626668852622444,0.32855860246383295,0.36332942099088295
t_subj.62,0.3792818543126343,0.36098806010969975,0.39634150731149653
t_subj.63,0.3613262414488676,0.3427699842405644,0.37944795744574555
t_subj.64,0.3455959042845957,0.329591025989223,0.3617296390702715
t_subj.65,0.34710869296932456,0.32922709303916203,0.3647132180168465
t_subj.66,0.28199168939902414,0.2665130961134113,0.2959642271569714
t_subj.67,0.3439734462527938,0.3265781044261909,0.35962698715828545
t_subj.68,0.30581525101586593,0.28731739964463804,0.32302044733132634
t_subj.69,0.2863203260640002,0.27195244616549613,0.30092759629987453
sv,0.6331606479290464,0.33231390572761893,0.8956033121394884
sz,0.38054871256609474,0.2250363186129325,0.500016365439212
st,0.2051300962818298,0.19775320785210088,0.21233144269468127
z(equal),0.5103358435568103,0.4995201800180886,0.5209613952467079
z(none),0.5359991895576441,0.5248629472767131,0.5494763419302664
z_std,0.023288666618476873,0.0030796708244869887,0.05842912756365552
z_subj(equal).29,0.5091889738104247,0.4911547970494569,0.5251707163131598
z_subj(equal).30,0.5105905178630865,0.49384426969392614,0.5281664356981939
z_subj(equal).31,0.5114302234246404,0.49565140405519986,0.5293305729827859
z_subj(equal).32,0.5110002817879825,0.4946601832926474,0.529202855106919
z_subj(equal).34,0.5091507574312699,0.49166122682970226,0.5249184583427963
z_subj(equal).35,0.5117454172144683,0.4963400466530732,0.5300013289684756
z_subj(equal).36,0.5114855645035327,0.49548700175799376,0.5300052464539329
z_subj(equal).37,0.5095320736225979,0.4920151390099998,0.5256258912660804
z_subj(equal).38,0.5104579440309341,0.49431009890437644,0.5274102606233341
z_subj(equal).39,0.5110082478971392,0.4950587397839806,0.5286457610439326
z_subj(equal).40,0.5108471086016227,0.49478710727344577,0.5287706108951717
z_subj(equal).41,0.5103211937482418,0.4938410993923895,0.5272370233981408
z_subj(equal).42,0.5097218524589764,0.492885872499199,0.526183305219788
z_subj(equal).43,0.510846723281055,0.4952182360090266,0.5279918223017834
z_subj(equal).45,0.5081969043680046,0.4891746209159127,0.5242785927036958
z_subj(equal).46,0.5121684885693342,0.4964898017909528,0.5304777856317162
z_subj(equal).47,0.5100373789390632,0.49322175186251943,0.5269695709613568
z_subj(equal).48,0.509735937054865,0.49211493978630777,0.5259400464643379
z_subj(equal).49,0.5130129220297,0.49753111619491974,0.5334064511797433
z_subj(equal).50,0.508542784247413,0.4895408000114761,0.5244732788387343
z_subj(equal).51,0.5137878240352795,0.4983047130808584,0.5360427877763203
z_subj(equal).52,0.510264754002637,0.4932025402148345,0.5270516587479767
z_subj(equal).53,0.5118713836814387,0.49579294936464696,0.5308779526535119
z_subj(equal).54,0.5131487266012899,0.497601326871299,0.5341127925600195
z_subj(equal).56,0.5087689177751943,0.49059930641693905,0.5245269092769294
z_subj(equal).57,0.5105050017474508,0.4936239770729391,0.5278902988587082
z_subj(equal).58,0.511567492584283,0.49536115149970145,0.5300436313708455
z_subj(equal).59,0.5114570793278276,0.4959135959432943,0.5299430090182874
z_subj(equal).60,0.5116359675003774,0.49627640606198636,0.5302353404356579
z_subj(equal).61,0.5078146893411958,0.4889403459874725,0.5232326228582279
z_subj(equal).62,0.50685337779168,0.485106689610116,0.5220056198196683
z_subj(equal).63,0.5097715480917262,0.49238937876099914,0.5266075913578152
z_subj(equal).64,0.5072324508218408,0.4867189158812565,0.5220580730955636
z_subj(equal).65,0.509330005412076,0.49214280487742723,0.5254005942963929
z_subj(equal).67,0.5090709067093118,0.4908261900017441,0.5252356633294485
z_subj(none).0,0.5364886866773597,0.5193767768282701,0.5528360110292196
z_subj(none).1,0.5343499136958447,0.5146611380788513,0.5507966854812446
z_subj(none).2,0.5363586583167079,0.5190162999616572,0.5524996052183652
z_subj(none).3,0.5352898752851973,0.51720909870531,0.551531467373426
z_subj(none).4,0.5342451270556801,0.5144681967234143,0.5509624062497612
z_subj(none).5,0.5342807968187302,0.5148701549843541,0.5508225629438785
z_subj(none).6,0.5371876960252376,0.5203315949255869,0.5542778643803278
z_subj(none).7,0.5365665269746429,0.5193549936125379,0.5533651791787518
z_subj(none).8,0.5345101052816184,0.5156372053479144,0.5510309522397041
z_subj(none).9,0.5369760005346285,0.5193145697739416,0.5537965885691444
z_subj(none).10,0.5391873351384436,0.5230761969504123,0.5587312181748972
z_subj(none).11,0.5383620387772575,0.522215724018974,0.556568058130965
z_subj(none).12,0.5368404697734517,0.5197258059196309,0.5541443886276454
z_subj(none).13,0.5344598099498563,0.5148412496176676,0.5509697287114107
z_subj(none).14,0.5349377565798702,0.51578050325251,0.5517495919355468
z_subj(none).15,0.5351840240791206,0.5163178213190701,0.5519881772167932
z_subj(none).16,0.5357611708069829,0.5180385007403573,0.5524896431817197
z_subj(none).17,0.5363633491583166,0.5186149371794987,0.5530685044894901
z_subj(none).18,0.5378703283553822,0.5213652403210683,0.5560745516926957
z_subj(none).19,0.5376003952419143,0.52146841396471,0.5548301762096391
z_subj(none).20,0.5352309915563902,0.5169016001876536,0.5516929073314927
z_subj(none).21,0.5373331948589459,0.5206720921145549,0.5545556700661675
z_subj(none).22,0.5401162696493359,0.5242640938527213,0.5610132972932522
z_subj(none).23,0.5338223951388124,0.5135089139600643,0.5505886669117301
z_subj(none).24,0.5314725824890908,0.506844811368123,0.549527540958874
z_subj(none).25,0.5348687207062619,0.5154207468954268,0.5515906122291311
z_subj(none).26,0.5362317242034859,0.5183474434294474,0.5526830181702813
z_subj(none).27,0.5376564055548104,0.5210106748038384,0.5553931421745948
z_subj(none).28,0.5368791319161226,0.5199433479296937,0.5538078103297659
z_subj(none).33,0.5357541642632494,0.5178972981374589,0.552487709978107
z_subj(none).44,0.5365892411144424,0.5199636030604229,0.553351971153371
z_subj(none).55,0.5351148698651563,0.5163316227808332,0.551593568053694
z_subj(none).66,0.5377480239196132,0.5212033240230254,0.555687507758508
z_subj(none).68,0.5339890891313448,0.5145544939522441,0.5504048079376155
z_subj(none).69,0.5337008416402529,0.5136001317873876,0.5505140765238626
