,Mean,2.5q,97.5q
v_subj(self_self).24,2.5079743095726323,2.3928235362040122,2.5879200296571563
v_subj(self_self).25,2.5027938807250933,2.3807132015431276,2.5789884574804525
v_subj(self_self).26,2.502348298148094,2.378704184560985,2.5759519374241937
v_subj(self_self).27,2.5041674912804504,2.383598981969824,2.5791769735894974
v_subj(self_self).28,2.5054214788375893,2.386486078039659,2.5836529493555482
v_subj(self_self).29,2.503911553140447,2.384405170156028,2.581190953017332
v_subj(self_self).30,2.5088758693681696,2.392076714336467,2.590079099546261
v_subj(self_self).31,2.504341517122287,2.3808154060549747,2.5815013597427243
v_subj(self_self).32,2.5056024822292233,2.3852400898147836,2.581272777686711
v_subj(self_self).33,2.5077379011428267,2.3926481645273343,2.584766951997852
v_subj(self_self).34,2.5053056599172128,2.3879167284672698,2.582446354095124
v_subj(self_self).35,2.506236564379104,2.3894810862039444,2.5814433141656807
t,0.2762976705487516,0.267943867391689,0.2848401393857036
t_std,0.02462935720269278,0.01944937760610131,0.03183679687722944
t_subj.0,0.28169587735856105,0.27394423199059315,0.29002136877011864
t_subj.1,0.29364633170761967,0.28595934484323077,0.3011587477519758
t_subj.2,0.2803701235075966,0.27337732346001814,0.2870287311772144
t_subj.3,0.27795011976086215,0.27007890817211205,0.28580297697800267
t_subj.4,0.27174403052507495,0.26397826972440785,0.2795157883463148
t_subj.5,0.2609854137216158,0.25371872265574336,0.2676280013691335
t_subj.6,0.2671566353169636,0.2594299697038217,0.27382037495912964
t_subj.7,0.2645498950316505,0.25573505961413134,0.2724023387480716
t_subj.8,0.2996458949728959,0.29205338019232213,0.3065904866828382
t_subj.9,0.24669688936059467,0.23829735214814488,0.25483746006899954
t_subj.10,0.2763251127545347,0.268645405572316,0.28409166566703786
t_subj.11,0.28674027759597503,0.2788769755588042,0.2930812372415406
t_subj.12,0.26992851699552406,0.2617441952212505,0.2776299589328819
t_subj.13,0.2562984491925776,0.24811897789958803,0.26359959931471966
t_subj.14,0.2394152895346246,0.2310283051090523,0.24707783579854095
t_subj.15,0.2696776418470657,0.2618258704990779,0.27635206354043745
t_subj.16,0.3372099913941884,0.3288169725707207,0.34473123726754845
t_subj.17,0.2795064727545748,0.27208336768787716,0.28741559655647814
t_subj.18,0.26918216111994414,0.26140353442837083,0.2773595575432058
t_subj.19,0.25314610407807353,0.24330059790478328,0.26209223581135604
t_subj.20,0.30028058788254014,0.2935092399282802,0.30753933117062104
t_subj.21,0.3189517494432567,0.3111535853248159,0.32687386155666964
t_subj.22,0.2527372716331855,0.24381158671729072,0.2606583461973803
t_subj.23,0.24624532383714703,0.23827664111144464,0.2545818641719569
t_subj.24,0.2688330757901361,0.2612962502943354,0.2760336145040713
t_subj.25,0.27515765543177906,0.267743481503938,0.2815571755873905
t_subj.26,0.29546203105812013,0.28884729502610307,0.3021290984919707
t_subj.27,0.26199890953768956,0.2545772640364849,0.2688229274060672
t_subj.28,0.2408812379630495,0.23245161062248942,0.24952056729261088
t_subj.29,0.26529335331512083,0.2570879900369203,0.2715842436739646
t_subj.30,0.3409081036525289,0.3320874590101199,0.3490984846586495
